observation_date,core_CPI_percent_change,core_CPI_annualised_percent_change,core_CPI_yearly_percent_change,core_CPI_annualised_quarterly_percent_change,10Y_Treasury_rate,log_industrial_production,PPI_commodity,3M_Treasury_rate,unemployment_rate
01/04/1983,0.5216685,6.4427931,4.1877195,4.4043221,10.4,3.8805,0.80321,8.21,10.2
01/05/1983,0.231294,2.8111097,3.2852709,3.8658815,10.38,3.88664,1.002,8.19,10.1
01/06/1983,0.3018252,3.6826367,2.5824644,4.3007538,10.85,3.89271,1,8.79,10.1
01/07/1983,0.3539737,4.3313647,2.3703214,3.6064968,11.38,3.90749,0.89641,9.08,9.4
01/08/1983,0.319546,3.9026676,2.2932458,3.9718743,11.85,3.91928,1.49551,9.34,9.5
01/09/1983,0.3292904,4.0238411,2.6889154,4.0858015,11.65,3.93366,2,9,9.2
01/10/1983,0.4350695,5.3475926,2.83749,4.4226555,11.54,3.94139,1.99601,8.64,8.8
01/11/1983,0.465957,5.7370296,3.4966047,5.0335883,11.69,3.94586,1.79462,8.76,8.5
01/12/1983,0.3142042,3.836296,4.4555769,4.9704285,11.83,3.9508,1.79104,9,8.3
01/01/1984,0.5516835,6.8248157,4.4710005,5.4587976,11.67,3.97046,2.69461,8.9,8
01/02/1984,0.397678,4.8779091,4.509241,5.1724006,11.84,3.97497,2.68657,9.09,7.8
01/03/1984,0.3213503,3.925095,4.6388265,5.2023726,12.32,3.97973,3.48606,9.52,7.8
01/04/1984,0.5152831,6.3616833,4.6321796,5.0501195,12.63,3.98571,3.58566,9.69,7.7
01/05/1984,0.2904803,3.5419969,4.6939646,4.6021769,13.41,3.99103,3.27381,9.83,7.4
01/06/1984,0.3775895,4.6263676,4.7730466,4.8369302,13.56,3.99466,2.9703,9.87,7.2
01/07/1984,0.457913,5.6354824,4.8815629,4.5977883,13.36,3.99744,2.86278,10.12,7.5
01/08/1984,0.4499315,5.5348117,5.0178776,5.2645737,12.72,3.99864,1.96464,10.47,7.5
01/09/1984,0.4291565,5.2731899,5.1224107,5.4810508,12.52,3.99581,1.37255,10.37,7.3
01/10/1984,0.4005049,4.9133513,5.0862329,5.2401425,12.16,3.9954,1.17417,9.74,7.4
01/11/1984,0.337052,4.1204516,4.9513998,4.7678895,11.57,3.99873,1.56709,8.61,7.2
01/12/1984,0.393974,4.8314881,5.0348571,4.6211569,11.5,3.99922,1.17302,8.06,7.3
01/01/1985,0.2449137,2.978878,4.7144098,3.9741351,11.38,3.9987,0.48591,7.76,7.3
01/02/1985,0.537355,6.6422904,4.8600924,4.8068794,11.51,4.00163,0.0969,8.27,7.2
01/03/1985,0.4077254,5.0039279,4.9503752,4.8643144,11.86,4.00309,-0.76997,8.52,7.2
01/04/1985,0.316528,3.8651635,4.7428503,5.1642929,11.43,4.00089,-0.67308,7.95,7.3
01/05/1985,0.5598811,6.9293718,5.0242111,5.2585759,10.85,4.00259,-0.57637,7.48,7.2
01/06/1985,0.3951373,4.8460657,5.0425712,5.2058011,10.16,4.00206,-0.67308,6.95,7.4
01/07/1985,0.3545187,4.3381631,4.9344581,5.3652609,10.31,3.99703,-0.95969,7.08,7.4
01/08/1985,0.4470503,5.4984924,4.9314483,4.8931658,10.33,4.00026,-1.05973,7.14,7.1
01/09/1985,0.2767948,3.3725729,4.7722561,4.3994607,10.37,4.00396,-1.25725,7.1,7.1
01/10/1985,0.5012147,6.1831801,4.8773511,5.0112358,10.24,4.00045,-0.48356,7.16,7.1
01/11/1985,0.582956,7.2241808,5.1343823,5.5807146,9.78,4.00391,-0.2893,7.24,7
01/12/1985,0.2803812,3.4169472,5.0154258,5.5958198,9.26,4.01377,0.09662,7.1,7
01/01/1986,0.4983788,6.1472311,5.2809529,5.5839017,9.19,4.019,-0.19342,7.07,6.7
01/02/1986,0.3733936,4.5738972,5.1092554,4.7067209,8.7,4.01211,-1.54889,7.06,7.2
01/03/1986,0.506329,6.24804,5.2124761,5.6535993,7.78,4.00502,-2.71581,6.56,7.2
01/04/1986,0.4501956,5.5381411,5.3526674,5.4511257,7.3,4.00615,-3.5818,6.06,7.1
01/05/1986,0.246793,3.0020469,5.0246571,4.9201109,7.71,4.00806,-3.38164,6.15,7.2
01/06/1986,0.3972677,4.8727662,5.0268857,4.4654485,7.8,4.00416,-3.29138,6.21,7.2
01/07/1986,0.2910174,3.5486509,4.9604279,3.804857,7.3,4.01036,-3.68217,5.83,7
01/08/1986,0.3159685,3.8582132,4.8234563,4.0916769,7.17,4.00865,-3.31061,5.53,6.9
01/09/1986,0.3954572,4.8500746,4.9474991,4.0841688,7.45,4.01139,-2.64447,5.21,7
01/10/1986,0.4381674,5.3865912,4.8816625,4.696376,7.43,4.01564,-3.10982,5.18,7
01/11/1986,0.289009,3.5237698,4.5751528,4.5838743,7.25,4.01955,-3.48162,5.35,6.9
01/12/1986,0.3568634,4.3674213,4.6549106,4.4231515,7.11,4.02906,-3.76448,5.53,6.6
01/01/1987,0.3420441,4.1826321,4.49211,4.0239767,7.08,4.02519,-2.61628,5.43,6.6
01/02/1987,0.3346069,4.0900078,4.4517318,4.2132899,7.25,4.03843,-0.6883,5.59,6.6
01/03/1987,0.3372523,4.1229451,4.2760179,4.1318546,7.25,4.03978,0.89731,5.59,6.6
01/04/1987,0.5418892,6.7000186,4.3712037,4.9639083,8.02,4.04629,2.30924,5.64,6.3
01/05/1987,0.3027974,3.6946968,4.4295123,4.8308631,8.61,4.05252,2.6,5.66,6.3
01/06/1987,0.1650657,1.9988708,4.1879845,4.1131217,8.4,4.05786,3.1031,5.67,6.2
01/07/1987,0.2821439,3.4387634,4.1787661,3.0413983,8.45,4.06461,4.12475,5.69,6.1
01/08/1987,0.426016,5.2336931,4.2930512,3.5486637,8.76,4.07207,4.53172,6.04,6
01/09/1987,0.407856,5.0055674,4.3059313,4.5562871,9.42,4.07599,4.32596,6.4,5.9
01/10/1987,0.487325,6.0072149,4.356982,5.4146216,9.52,4.08935,4.41324,6.13,6
01/11/1987,0.2627098,3.1984696,4.329616,4.7306187,8.86,4.09427,4.40882,5.69,5.8
01/12/1987,0.3204386,3.9137617,4.2917492,4.366371,8.99,4.09974,4.51354,5.77,5.7
01/01/1988,0.4204428,5.1636342,4.373234,4.0887923,8.67,4.09948,4.0796,5.81,5.7
01/02/1988,0.3369087,4.1186674,4.3756285,4.3972562,8.21,4.1045,3.76238,5.66,5.7
01/03/1988,0.4000338,4.9074448,4.4409369,4.7289699,8.37,4.10669,3.65613,5.7,5.7
01/04/1988,0.4793517,5.9063231,4.3759742,4.9749316,8.72,4.11264,3.82728,5.91,5.4
01/05/1988,0.357264,4.3724207,4.4326526,5.0601424,9.09,4.11062,3.80117,6.26,5.6
01/06/1988,0.3957048,4.8531775,4.6731182,5.0420239,8.92,4.11352,4.07767,6.46,5.4
01/07/1988,0.3087311,3.7683335,4.7008696,4.3303661,9.06,4.11367,4.25121,6.73,5.4
01/08/1988,0.4004892,4.9131553,4.6742562,4.5102281,9.26,4.11866,4.04624,7.06,5.6
01/09/1988,0.4528869,5.5720776,4.7212005,4.7485339,8.98,4.11543,4.24301,7.24,5.4
01/10/1988,0.3785932,4.6389216,4.6078874,5.0406557,8.8,4.11983,3.93852,7.35,5.4
01/11/1988,0.3921172,4.8082236,4.742903,5.0056243,8.96,4.12236,3.93474,7.76,5.3
01/12/1988,0.3655802,4.476255,4.7900347,4.6410456,9.11,4.12689,4.60653,8.07,5.3
01/01/1989,0.380354,4.6609505,4.7482015,4.6483882,9.09,4.12984,5.64054,8.27,5.4
01/02/1989,0.3707525,4.5408827,4.7835332,4.5593347,9.17,4.12538,5.72519,8.53,5.2
01/03/1989,0.368301,4.5102467,4.7504149,4.5706731,9.36,4.12795,6.29171,8.82,5
01/04/1989,0.3528039,4.3167711,4.618488,4.4559197,9.18,4.1276,6.14367,8.65,5.2
01/05/1989,0.4764628,5.8697895,4.742748,4.8966663,8.86,4.12207,6.29108,8.43,5.2
01/06/1989,0.3979671,4.8815339,4.7451082,5.0207395,8.28,4.12205,5.31716,8.15,5.3
01/07/1989,0.4511325,5.5499545,4.8938076,5.4329545,8.02,4.11234,4.54124,7.88,5.2
01/08/1989,0.3625293,4.43815,4.8541488,4.955552,8.11,4.12204,3.7037,7.9,5.2
01/09/1989,0.2763635,3.3672385,4.6698912,4.4479799,8.19,4.1187,3.9778,7.75,5.3
01/10/1989,0.5061808,6.2461603,4.8029334,4.6771226,8.01,4.11743,4.25139,7.64,5.3
01/11/1989,0.3869784,4.7438638,4.7975688,4.7791609,7.87,4.12079,4.06279,7.69,5.4
01/12/1989,0.3956883,4.8529702,4.8290064,5.2787833,7.84,4.12647,3.66972,7.63,5.4
01/01/1990,0.4539924,5.5860207,4.9059083,5.0602871,8.21,4.12123,3.9819,7.64,5.4
01/02/1990,0.3818998,4.6802924,4.9175592,5.0390283,8.47,4.13028,3.2491,7.74,5.3
01/03/1990,0.6303873,7.8325142,5.1915248,6.0246938,8.59,4.13503,2.42152,7.9,5.2
01/04/1990,0.4343334,5.338327,5.2769854,5.9417213,8.79,4.13278,1.60285,7.77,5.4
01/05/1990,0.3712373,4.5469414,5.1667324,5.8967162,8.76,4.13573,1.23675,7.74,5.4
01/06/1990,0.5926836,7.3486857,5.3706977,5.7380978,8.48,4.13913,1.24004,7.73,5.2
01/07/1990,0.5902286,7.3172518,5.516606,6.3961391,8.47,4.13746,1.50709,7.62,5.5
01/08/1990,0.6665797,8.298828,5.8362708,7.6539601,8.75,4.14108,4.01786,7.45,5.7
01/09/1990,0.3655103,4.4753809,5.9303603,6.6847689,8.89,4.14129,5.33808,7.36,5.9
01/10/1990,0.3810783,4.6700129,5.7985062,5.8002432,8.72,4.13512,7.0922,7.17,5.9
01/11/1990,0.277483,3.3810868,5.6831082,4.1739451,8.39,4.12257,6.5661,7.06,6.2
01/12/1990,0.365274,4.4724291,5.6510921,4.172964,8.08,4.11559,5.04425,6.74,6.3
01/01/1991,0.6101136,7.5721067,5.8152904,5.1269715,8.09,4.11225,3.56832,6.22,6.4
01/02/1991,0.4265513,5.2404238,5.8623588,5.7534761,7.85,4.10493,2.44755,5.94,6.6
01/03/1991,0.2614927,3.1834373,5.4742846,5.3167425,8.11,4.09929,1.75131,5.91,6.8
01/04/1991,0.2456764,2.9882798,5.2761604,3.7990697,8.04,4.10186,1.66521,5.65,6.7
01/05/1991,0.3200253,3.9086249,5.2224459,3.3593567,8.07,4.11184,1.65794,5.46,6.9
01/06/1991,0.3175544,3.8779175,4.9346539,3.5907265,8.28,4.11987,1.83727,5.57,6.9
01/07/1991,0.3781448,4.6333134,4.7134104,4.1393678,8.27,4.12261,1.39738,5.58,6.8
01/08/1991,0.358643,4.3896312,4.3930945,4.2998119,7.9,4.12275,-0.25751,5.33,6.9
01/09/1991,0.4140622,5.0834782,4.4435948,4.7017467,7.65,4.13095,-1.94257,5.22,6.9
01/10/1991,0.232489,2.8258199,4.288992,4.0953495,7.53,4.1299,-3.64238,4.99,7
01/11/1991,0.3358343,4.1052889,4.3496776,4.00075,7.42,4.12858,-3.08077,4.56,7
01/12/1991,0.3626675,4.4398766,4.3469677,3.7879917,7.09,4.124,-2.35889,4.07,7.3
01/01/1992,0.326007,3.9829969,4.0523087,4.1758752,7.03,4.11875,-2.85714,3.8,7.3
01/02/1992,0.2426472,2.9509417,3.8617651,3.7894,7.34,4.12583,-1.02389,3.84,7.4
01/03/1992,0.3716174,4.5516929,3.9758443,3.8264267,7.54,4.13421,-0.08606,4.04,7.4
01/04/1992,0.3330208,4.0702637,4.0664388,3.8554638,7.48,4.14186,0.25862,3.75,7.4
01/05/1992,0.1850381,2.2431953,3.9264105,3.6169281,7.39,4.14515,0.60086,3.63,7.6
01/06/1992,0.253632,3.0864024,3.8601886,3.1305857,7.26,4.14571,1.37457,3.66,7.8
01/07/1992,0.2903688,3.5406152,3.7693677,2.9553326,6.84,4.15473,1.55039,3.21,7.7
01/08/1992,0.222038,2.6972362,3.6281201,3.1075087,6.59,4.14915,1.29088,3.13,7.6
01/09/1992,0.1438295,1.7396729,3.3492378,2.6565374,6.42,4.15235,1.63652,2.91,7.6
01/10/1992,0.5105204,6.3012228,3.6359146,3.5608925,6.59,4.15916,1.46048,2.86,7.3
01/11/1992,0.3295947,4.0276269,3.6294697,4.0061682,6.87,4.16298,1.20275,3.13,7.4
01/12/1992,0.216227,2.6258049,3.4782626,4.3072533,6.77,4.16449,1.46678,3.22,7.4
01/01/1993,0.3746705,4.5898627,3.5284551,3.7444693,6.6,4.16842,2.07612,3,7.3
01/02/1993,0.2749859,3.3501981,3.5618538,3.5187837,6.26,4.17325,2.06897,2.93,7.1
01/03/1993,0.1511976,1.8295359,3.3344281,3.2503558,5.98,4.17227,2.23945,2.95,7
01/04/1993,0.4008028,4.9170871,3.4042378,3.3579216,5.97,4.17504,2.57954,2.87,7.1
01/05/1993,0.3095365,3.778332,3.5327367,3.5004469,6.04,4.17131,2.13311,2.96,7.1
01/06/1993,0.2890634,3.5244434,3.5693269,4.0715297,5.96,4.17358,1.27119,3.07,7
01/07/1993,0.1483034,1.7942283,3.4226167,3.0285486,5.81,4.17614,1.10263,3.04,6.9
01/08/1993,0.3055646,3.7290312,3.5088108,3.0122311,5.68,4.17503,0.84962,3.02,6.8
01/09/1993,0.2730601,3.3263825,3.6423837,2.9464955,5.36,4.18014,0.59322,2.95,6.7
01/10/1993,0.2994508,3.6531876,3.4247373,3.5693863,5.33,4.18758,0.84674,3.02,6.8
01/11/1993,0.3407891,4.1669975,3.4362771,3.7149457,5.72,4.19222,1.01868,3.1,6.6
01/12/1993,0.324933,3.9696395,3.5484759,3.929726,5.77,4.198,0.85034,3.06,6.5
01/01/1994,0.2072483,2.5155249,3.3757599,3.5480937,5.75,4.20109,0.9322,2.98,6.6
01/02/1994,0.3139417,3.8330356,3.4159204,3.437316,5.97,4.20173,0.76014,3.25,6.6
01/03/1994,0.3005593,3.6669347,3.5701509,3.3368334,6.48,4.21169,0.84246,3.5,6.5
01/04/1994,0.1916517,2.3242175,3.3543975,3.2725134,6.97,4.2176,0.33529,3.68,6.4
01/05/1994,0.1844683,2.2362169,3.2255329,2.7403766,7.18,4.22225,0.16708,4.14,6.1
01/06/1994,0.259145,3.1544481,3.1947385,2.5707948,7.1,4.22895,0.83682,4.14,6.1
01/07/1994,0.1862895,2.2585214,3.2338801,2.5488387,7.3,4.23021,1.25839,4.33,6.1
