observation_date,CORESTICKM157SFRBATL,CORESTICKM158SFRBATL,CORESTICKM159SFRBATL,CORESTICKM679SFRBATL,GS10,INDPRO_LOG,PPIACO_PC1,TB3MS,UNRATE
2019-05-01,0.1415300,1.7116290,2.3609030,2.3739800,2.40,4.62906,-0.73819,2.35,3.6
2019-06-01,0.2378000,2.8912430,2.3925970,2.5057160,2.07,4.63028,-1.90989,2.17,3.6
2019-07-01,0.2583800,3.1450390,2.4759230,2.5807310,2.06,4.62503,-1.76211,2.10,3.7
2019-08-01,0.2911700,3.5505140,2.6303980,3.1952420,1.63,4.63260,-2.06490,1.95,3.6
2019-09-01,0.1972200,2.3924730,2.6229340,3.0282240,1.70,4.62947,-2.55403,1.89,3.5
2019-10-01,0.2937600,3.5826630,2.7475960,3.1737280,1.71,4.62092,-2.93255,1.65,3.6
2019-11-01,0.2426400,2.9509140,2.7720210,2.9742030,1.81,4.62644,-1.63124,1.54,3.6
2019-12-01,0.1998500,2.4247510,2.7526090,2.9850220,1.86,4.62441,-0.99502,1.54,3.6
2020-01-01,0.2527400,3.0754400,2.7904840,2.8166480,1.76,4.61845,0.10045,1.52,3.6
2020-02-01,0.2041600,2.4776760,2.8001010,2.6588660,1.50,4.62175,-1.25502,1.52,3.5
2020-03-01,0.0169200,0.2032129,2.6065530,1.9112290,0.87,4.58094,-3.83466,0.29,4.4
2020-04-01,-0.1773300,-2.1073020,2.1793230,0.1737051,0.66,4.43889,-8.21376,0.14,14.8
2020-05-01,-0.0203600,-0.2440532,2.0141400,-0.7211100,0.67,4.45447,-6.49479,0.13,13.2
2020-06-01,0.2175600,2.6422470,1.9935440,0.0779532,0.73,4.51824,-4.54319,0.16,11.0
2020-07-01,0.5412300,6.6915780,2.2812830,2.9907830,0.62,4.55392,-3.83657,0.13,10.2
2020-08-01,0.2243600,2.7257910,2.2131490,4.0028550,0.65,4.56361,-2.45984,0.10,8.4
2020-09-01,-0.0310500,-0.3720061,1.9802830,2.9746540,0.68,4.56322,-1.46169,0.11,7.8
2020-10-01,0.0646300,0.7783769,1.7473030,1.0359850,0.79,4.56981,-1.05740,0.10,6.8
2020-11-01,0.1936600,2.3488250,1.6975820,0.9122452,0.87,4.57423,-0.35176,0.09,6.7
2020-12-01,0.1043700,1.2596230,1.6006710,1.4601520,0.93,4.58705,0.75377,0.09,6.7
2021-01-01,0.0553000,0.6655785,1.4005690,1.4222840,1.08,4.59323,2.75966,0.08,6.4
2021-02-01,0.2086700,2.5329260,1.4051230,1.4830590,1.26,4.55920,7.06660,0.04,6.2
2021-03-01,0.2016000,2.4461830,1.5923660,1.8779140,1.61,4.58693,11.34127,0.03,6.1
2021-04-01,0.4289500,5.2705940,2.2093930,3.4083010,1.64,4.58835,17.46631,0.02,6.1
2021-05-01,0.3253600,3.9749660,2.5628250,3.8908300,1.62,4.59700,19.24708,0.02,5.8
2021-06-01,0.2129900,2.5860570,2.5581450,3.9380900,1.52,4.60165,19.71757,0.04,5.9
2021-07-01,0.3112900,3.8001210,2.3235970,3.4518660,1.32,4.60584,20.12953,0.05,5.4
2021-08-01,0.2330000,2.8321170,2.3324190,3.0714350,1.28,4.60558,20.13124,0.05,5.1
2021-09-01,0.2407600,2.9277270,2.6106620,3.1857370,1.37,4.59507,20.55141,0.04,4.7
2021-10-01,0.4517300,5.5574560,3.0076040,3.7647930,1.58,4.60871,22.37405,0.05,4.5
2021-11-01,0.3656100,4.4766260,3.1843840,4.3150120,1.56,4.61777,22.68633,0.05,4.1
2021-12-01,0.3683200,4.5104810,3.4564580,4.8469900,1.47,4.61705,20.36808,0.06,3.9
2022-01-01,0.5476000,6.7727990,3.9654980,5.2478440,1.76,4.61724,20.33838,0.15,4.0
2022-02-01,0.5121000,6.3212120,4.2803040,5.8636340,1.93,4.62346,19.97151,0.33,3.8
2022-03-01,0.4457000,5.4815020,4.5343440,6.1904880,2.13,4.63155,20.93674,0.44,3.6
2022-04-01,0.5918800,7.3384020,4.7039350,6.3776640,2.75,4.63378,21.75769,0.76,3.7
2022-05-01,0.5620700,6.9573010,4.9509740,6.5893850,2.90,4.63440,21.49889,0.98,3.6
2022-06-01,0.6382400,7.9335670,5.3963300,7.4090060,3.14,4.63300,22.43381,1.49,3.6
2022-07-01,0.4963100,6.1210450,5.5907300,7.0014090,2.90,4.63522,17.43541,2.23,3.5
2022-08-01,0.5752900,7.1261010,5.9513120,7.0576690,2.90,4.63638,15.47930,2.63,3.6
2022-09-01,0.6160900,7.6487800,6.3480170,6.9634280,3.52,4.63989,13.67120,3.13,3.5
2022-10-01,0.4186000,5.1404870,6.3129460,6.6329600,3.98,4.63903,10.22852,3.72,3.6
2022-11-01,0.4690800,5.7764240,6.4225430,6.1832450,3.89,4.63576,8.16731,4.15,3.6
2022-12-01,0.4773700,5.8812110,6.5381670,5.5988660,3.62,4.62327,6.86133,4.25,3.5
2023-01-01,0.4998400,6.1656910,6.4875540,5.9409810,3.53,4.63228,5.58890,4.54,3.4
2023-02-01,0.5474400,6.7707380,6.5250000,6.2719000,3.75,4.63279,2.37829,4.65,3.6
2023-03-01,0.3193000,3.8995890,6.3909460,5.6047420,3.66,4.63292,-1.13532,4.69,3.5
2023-04-01,0.4720700,5.8141990,6.2642240,5.4880690,3.46,4.63690,-3.16686,4.92,3.4
2023-05-01,0.2886100,3.5188000,5.9752550,4.4060510,3.57,4.63454,-7.16594,5.14,3.7
2023-06-01,0.2692400,3.2791580,5.5866840,4.1978180,3.75,4.62870,-9.41692,5.16,3.6
2023-07-01,0.3241000,3.9593040,5.4057510,3.5853710,3.90,4.63543,-6.77222,5.25,3.5
2023-08-01,0.3524600,4.3125060,5.1722250,3.8494360,4.17,4.63565,-4.40222,5.30,3.8
2023-09-01,0.4128400,5.0680870,4.9597700,4.4456100,4.38,4.63772,-3.34605,5.32,3.8
2023-10-01,0.3450800,4.2205050,4.8829280,4.5330100,4.80,4.63062,-3.72329,5.34,3.8
2023-11-01,0.2826300,3.4447970,4.6882930,4.2423550,4.50,4.63363,-3.91439,5.27,3.7
2023-12-01,0.3488600,4.2675260,4.5543960,3.9769240,4.02,4.63114,-3.11403,5.24,3.7
2024-01-01,0.5474406,6.7707381,4.6039224,4.8181896,4.06,4.61989,-3.42816,5.22,3.7
2024-02-01,0.3544082,4.3367848,4.4031024,5.1186047,4.21,4.63207,-1.44702,5.24,3.9
2024-03-01,0.4212579,5.1738772,4.5092125,5.4223094,4.21,4.63004,-0.76519,5.24,3.8
2024-04-01,0.3789873,4.6438518,4.4123945,4.7176008,4.54,4.62846,0.02725,5.24,3.9
2024-05-01,0.1825958,2.2132888,4.3020234,4.0023108,4.48,4.63453,0.64769,5.25,4.0
2024-06-01,0.1969981,2.3897603,4.2268758,3.0763905,4.31,4.63719,0.80911,5.24,4.1
2024-07-01,0.2644959,3.2205322,4.1649508,2.6069222,4.25,4.63019,1.37333,5.20,4.3
2024-08-01,0.2934582,3.5788960,4.1037059,3.0618577,3.87,4.63554,-0.87318,5.05,4.2
2024-09-01,0.3232956,3.9492788,4.0108733,3.5824752,3.72,4.63014,-2.41143,4.72,4.1
2024-10-01,0.3012616,3.6756454,3.9654510,3.7344882,4.10,4.62607,-0.79548,4.51,4.1
2024-11-01,0.1949462,2.3646004,3.8745456,3.3275204,4.36,4.62460,0.21752,4.42,4.2
